Station Info:, GBS ID: 53158, Name: GBS_04R20_266135      , Type: GBS, TimeZone: -5,Latitude: 42.27972, Longitude: -71.11975, Distance from project:    6.25 mi(  10.06 km), Note: all units are listed in column headings.
Year, Month, Day, Hour, GlobHorizRad (Wh/m2), DirNormRad (Wh/m2),DiffHorizRad (Wh/m2), TotalSkyCover (tenths covered), DryBulbTemp (deg C), DewPointTemp (deg C),RelHumidty (%),Pressure (mb), WindDir (degrees), WindSpeed (m/s)
04,10,10,15,0228,0418,0074,00, 16.2,  9.5,064,1009,316,1.4
04,10,10,16,0093,0207,0051,00, 16.2,  9.0,062,1009,322,1.2
04,10,10,17,0008,0002,0006,00, 15.6,  9.8,068,1009,313,1.7
04,10,10,18,0000,0000,0000,00, 14.4,  8.9,069,1010,313,3.1
04,10,10,19,0000,0000,0000,10, 13.6,  8.3,070,1010,324,5.7
04,10,10,20,0000,0000,0000,09, 13.3,  7.8,069,1010,335,7.4
04,10,10,21,0000,0000,0000,09, 12.5,  7.6,072,1011,338,6.2
04,10,10,22,0000,0000,0000,10, 12.2,  7.2,071,1011,341,5.6
04,10,10,23,0000,0000,0000,10, 11.7,  6.9,072,1011,342,6.0
04,10,11,00,0000,0000,0000,09, 11.4,  7.0,074,1011,340,5.9
04,10,11,01,0000,0000,0000,07, 11.4,  6.7,072,1011,333,6.0
04,10,11,02,0000,0000,0000,00, 11.2,  6.7,073,1011,335,6.0
04,10,11,03,0000,0000,0000,08, 11.2,  6.6,073,1011,332,6.3
04,10,11,04,0000,0000,0000,10, 11.1,  6.9,075,1011,336,7.2
04,10,11,05,0000,0000,0000,00, 11.1,  6.9,075,1011,337,7.1
04,10,11,06,0004,0001,0003,00, 11.3,  7.1,075,1012,338,6.7
04,10,11,07,0088,0197,0050,00, 12.1,  7.0,070,1012,337,6.7
04,10,11,08,0220,0409,0073,00, 12.1,  7.3,072,1012,340,7.3
04,10,11,09,0357,0551,0084,00, 12.6,  7.0,068,1012,342,6.9
04,10,11,10,0462,0632,0089,00, 13.1,  7.1,066,1011,343,7.3
04,10,11,11,0519,0668,0090,00, 13.8,  7.4,065,1011,349,7.1
04,10,11,12,0520,0668,0090,00, 14.6,  7.6,062,1010,351,6.2
04,10,11,13,0464,0632,0089,00, 15.3,  7.4,059,1010,357,4.7
04,10,11,14,0359,0552,0084,00, 15.7,  7.7,058,1010,350,4.1
04,10,11,15,0223,0413,0074,00, 15.8,  8.4,061,1009,337,3.5
04,10,11,16,0090,0197,0050,00, 16.1,  8.3,059,1009,321,4.0
04,10,11,17,0006,0001,0004,00, 15.8,  8.2,060,1009,317,4.9
04,10,11,18,0000,0000,0000,00, 14.9,  7.5,061,1009,320,6.7
04,10,11,19,0000,0000,0000,00, 13.5,  6.4,062,1008,319,9.2
04,10,11,20,0000,0000,0000,00, 12.5,  6.3,065,1008,323,7.9
04,10,11,21,0000,0000,0000,00, 11.6,  6.1,069,1008,322,7.4
04,10,11,22,0000,0000,0000,00, 11.2,  6.2,071,1007,322,7.8
04,10,11,23,0000,0000,0000,00, 10.9,  6.0,071,1006,321,7.0
04,10,12,00,0000,0000,0000,00, 11.0,  6.0,071,1006,314,7.3
04,10,12,01,0000,0000,0000,07, 10.9,  6.4,073,1004,311,7.4
04,10,12,02,0000,0000,0000,08, 10.9,  6.4,073,1003,313,8.0
04,10,12,03,0000,0000,0000,05, 10.7,  6.2,073,1002,314,8.3
04,10,12,04,0000,0000,0000,07, 11.0,  6.0,071,1002,316,8.9
04,10,12,05,0000,0000,0000,08, 11.0,  5.7,069,1001,313,8.4
04,10,12,06,0003,0001,0002,00, 10.9,  6.2,072,1001,314,8.4
04,10,12,07,0021,0047,0012,10, 11.0,  7.0,076,1000,315,8.4
04,10,12,08,0217,0405,0073,00, 10.8,  7.5,080,1001,316,9.3
04,10,12,09,0266,0411,0063,07, 10.5,  7.7,083,1000,316,8.4
04,10,12,10,0397,0545,0077,06, 11.3,  7.7,078,0999,317,8.3
04,10,12,11,0129,0166,0023,10, 11.5,  7.7,077,0999,315,8.8
04,10,12,12,0514,0665,0090,00, 11.8,  7.1,072,0999,315,8.1
04,10,12,13,0297,0408,0057,08, 12.9,  7.0,067,0999,315,8.5
04,10,12,14,0088,0136,0021,10, 13.7,  6.4,061,0998,312,7.9
04,10,12,15,0124,0232,0042,08, 15.0,  6.0,054,0998,311,8.0
04,10,12,16,0022,0046,0012,10, 15.6,  5.8,052,0998,314,6.9
04,10,12,17,0004,0001,0003,00, 15.4,  4.6,048,0999,317,6.1
04,10,12,18,0000,0000,0000,00, 14.6,  4.3,049,1000,325,6.1
04,10,12,19,0000,0000,0000,00, 13.7,  3.7,050,1000,330,6.4
04,10,12,20,0000,0000,0000,00, 13.1,  3.9,053,1001,333,4.8
04,10,12,21,0000,0000,0000,00, 12.7,  3.4,052,1001,329,6.0
04,10,12,22,0000,0000,0000,00, 11.7,  2.5,053,1001,320,4.5
04,10,12,23,0000,0000,0000,00, 11.5,  3.4,057,1000,297,3.4
04,10,13,00,0000,0000,0000,00, 11.3,  3.3,057,1000,301,4.3
04,10,13,01,0000,0000,0000,00, 10.9,  3.2,059,1001,286,4.8
04,10,13,02,0000,0000,0000,00, 10.6,  3.5,061,1001,299,5.4
04,10,13,03,0000,0000,0000,00, 10.3,  3.8,063,1001,301,4.4
04,10,13,04,0000,0000,0000,00, 10.5,  3.2,060,1001,289,3.8
04,10,13,05,0000,0000,0000,00, 10.1,  3.0,061,1001,280,4.3
04,10,13,06,0002,0000,0001,00, 11.1,  2.6,055,1001,289,4.0
04,10,13,07,0083,0189,0048,00, 11.4,  5.2,065,1001,281,4.4
04,10,13,08,0213,0399,0073,00, 12.3,  5.0,061,1002,302,4.9
04,10,13,09,0348,0543,0084,00, 13.3,  4.5,055,1002,319,5.3
04,10,13,10,0452,0625,0088,00, 14.5,  4.3,050,1002,315,5.0
04,10,13,11,0509,0661,0090,00, 15.8,  4.3,046,1002,313,2.6
04,10,13,12,0509,0663,0090,00, 16.3,  6.3,051,1002,266,1.2
04,10,13,13,0453,0624,0088,00, 16.6,  5.0,046,1001,232,1.2
04,10,13,14,0348,0543,0084,00, 17.2,  4.9,043,1001,227,1.5
04,10,13,15,0213,0400,0073,00, 17.6,  4.5,041,1001,201,1.5
04,10,13,16,0083,0187,0048,00, 17.9,  5.1,042,1001,210,1.5
04,10,13,17,0002,0000,0001,00, 16.1,  7.0,054,1001,174,1.8
04,10,13,18,0000,0000,0000,00, 13.9, 10.3,079,1001,143,1.9
04,10,13,19,0000,0000,0000,00, 12.5,  8.0,074,1002,163,2.6
04,10,13,20,0000,0000,0000,00, 11.7,  8.3,079,1002,183,2.3
04,10,13,21,0000,0000,0000,00, 11.0,  7.8,080,1001,179,2.6
04,10,13,22,0000,0000,0000,09, 10.4,  8.0,085,1002,190,2.8
04,10,13,23,0000,0000,0000,10,  9.9,  7.9,087,1002,182,2.8
04,10,14,00,0000,0000,0000,10,  9.6,  7.9,088,1002,206,2.5
04,10,14,01,0000,0000,0000,04,  9.8,  7.8,087,1002,218,1.9
04,10,14,02,0000,0000,0000,09, 10.6,  7.7,082,1002,252,1.3
04,10,14,03,0000,0000,0000,10, 10.2,  7.8,085,1001,333,0.5
04,10,14,04,0000,0000,0000,00, 11.7,  7.7,076,1001,010,0.8
04,10,14,05,0000,0000,0000,09,  9.9,  7.8,086,1001,348,0.5
04,10,14,06,0000,0000,0000,07,  9.6,  8.2,091,1001,332,1.1
04,10,14,07,0080,0182,0047,02, 10.4,  9.6,094,1002,005,1.1
04,10,14,08,0209,0395,0072,00, 11.8, 10.1,089,1002,018,2.1
04,10,14,09,0343,0539,0083,00, 11.9, 10.9,093,1002,044,1.8
04,10,14,10,0230,0320,0045,09, 13.1, 12.2,094,1002,070,2.2
04,10,14,11,0355,0464,0064,08, 13.7, 12.6,093,1002,065,2.6
04,10,14,12,0326,0427,0058,08, 14.3, 12.8,090,1001,070,3.4
04,10,14,13,0262,0363,0052,08, 14.1, 12.9,092,1001,064,3.6
04,10,14,14,0086,0134,0021,10, 13.8, 13.3,096,1001,053,3.8
04,10,14,15,0122,0230,0042,08, 13.7, 13.0,095,1000,050,5.1
04,10,14,16,0074,0165,0044,05, 13.6, 12.9,095,1000,053,6.5
04,10,14,17,0000,0000,0000,09, 13.9, 13.0,094,1000,050,5.2
04,10,14,18,0000,0000,0000,07, 13.8, 12.3,090,1000,043,5.1
04,10,14,19,0000,0000,0000,00, 13.5, 12.3,092,1000,028,5.2
04,10,14,20,0000,0000,0000,08, 13.6, 12.2,091,1000,022,5.2
04,10,14,21,0000,0000,0000,00, 13.7, 12.3,091,1000,038,6.0
04,10,14,22,0000,0000,0000,00, 13.8, 12.7,093,0999,035,5.7
04,10,14,23,0000,0000,0000,10, 13.6, 12.7,094,1000,018,4.5
04,10,15,00,0000,0000,0000,10, 13.2, 12.5,095,1000,010,4.5
04,10,15,01,0000,0000,0000,10, 13.1, 12.5,096,1000,013,4.2
04,10,15,02,0000,0000,0000,10, 12.9, 12.6,098,0999,019,4.5
04,10,15,03,0000,0000,0000,08, 13.0, 12.5,097,0999,018,4.3
04,10,15,04,0000,0000,0000,00, 13.1, 12.6,097,0999,012,3.5
04,10,15,05,0000,0000,0000,08, 13.0, 12.7,098,0999,010,3.5
04,10,15,06,0000,0000,0000,10, 12.9, 12.5,097,0999,353,3.1
04,10,15,07,0020,0045,0012,10, 13.1, 12.7,097,1000,349,3.3
04,10,15,08,0051,0096,0018,10, 13.2, 13.0,098,1000,345,3.1
04,10,15,09,0085,0134,0021,10, 13.3, 13.0,098,1001,349,1.9
04,10,15,10,0111,0155,0022,10, 13.1, 12.9,098,1001,350,1.7
04,10,15,11,0173,0228,0031,10, 13.0, 13.0,100,1000,352,1.3
04,10,15,12,0124,0164,0023,10, 12.6, 12.6,100,1000,254,1.6
04,10,15,13,0110,0153,0022,10, 12.9, 12.9,100,1000,235,0.7
04,10,15,14,0117,0184,0029,10, 13.4, 13.1,098,1000,196,1.0
04,10,15,15,0105,0199,0037,09, 13.6, 13.3,098,0999,106,1.0
04,10,15,16,0019,0045,0012,10, 13.8, 13.5,097,0999,098,2.2
04,10,15,17,0000,0000,0000,10, 14.1, 13.5,096,0999,094,2.8
04,10,15,18,0000,0000,0000,10, 14.1, 13.7,097,0999,085,3.4
04,10,15,19,0000,0000,0000,10, 13.8, 13.6,098,0998,080,4.3
04,10,15,20,0000,0000,0000,10, 13.8, 13.7,099,0997,075,4.5
04,10,15,21,0000,0000,0000,10, 14.1, 13.8,098,0996,081,5.0
04,10,15,22,0000,0000,0000,10, 14.7, 14.3,097,0995,092,5.0
04,10,15,23,0000,0000,0000,10, 14.8, 14.3,097,0993,102,5.0
04,10,16,00,0000,0000,0000,10, 14.7, 14.5,099,0992,104,4.5
04,10,16,01,0000,0000,0000,05, 16.0, 14.5,091,0991,116,2.5
04,10,16,02,0000,0000,0000,10, 14.7, 14.6,099,0990,132,3.4
04,10,16,03,0000,0000,0000,10, 14.5, 14.3,099,0989,181,3.0
04,10,16,04,0000,0000,0000,08, 14.4, 13.9,096,0989,216,4.6
04,10,16,05,0000,0000,0000,00, 14.6, 13.6,093,0990,220,5.2
04,10,16,06,0000,0000,0000,00, 14.1, 12.2,088,0991,242,6.8
04,10,16,07,0076,0030,0046,00, 13.2, 11.0,086,0992,243,6.4
04,10,16,08,0202,0384,0071,00, 12.8, 10.4,085,0993,250,8.5
04,10,16,09,0334,0533,0083,00, 12.4,  9.5,082,0995,238,8.3
04,10,16,10,0437,0614,0088,00, 13.7,  7.8,067,0995,236,8.0
04,10,16,11,0493,0653,0090,00, 14.4,  7.7,063,0995,238,7.4
04,10,16,12,0492,0651,0090,00, 14.3,  7.7,064,0995,229,6.5
04,10,16,13,0436,0613,0088,00, 15.3,  7.9,061,0996,223,6.8
04,10,16,14,0332,0530,0083,00, 14.6,  6.9,059,0996,230,8.3
04,10,16,15,0050,0095,0018,10, 14.9,  6.3,056,0996,226,7.4
04,10,16,16,0019,0007,0011,10, 14.6,  5.0,052,0997,222,7.6
04,10,16,17,0000,0000,0000,00, 14.4,  5.2,054,0998,218,5.9
04,10,16,18,0000,0000,0000,05, 14.0,  5.5,056,0998,209,4.3
04,10,16,19,0000,0000,0000,00, 13.4,  7.7,068,0999,193,3.8
04,10,16,20,0000,0000,0000,09, 13.3,  6.2,062,0998,196,4.6
04,10,16,21,0000,0000,0000,07, 12.5,  7.1,069,0999,209,5.5
04,10,16,22,0000,0000,0000,00, 11.6,  7.6,076,0999,223,5.2
04,10,16,23,0000,0000,0000,06, 11.2,  8.3,082,0999,215,3.8
04,10,17,00,0000,0000,0000,00, 11.2,  8.2,081,1000,209,5.1
04,10,17,01,0000,0000,0000,00, 11.0,  8.1,082,0999,215,5.4
04,10,17,02,0000,0000,0000,00, 10.5,  8.2,085,0999,224,4.9
04,10,17,03,0000,0000,0000,00, 10.2,  8.0,086,1000,228,5.4
04,10,17,04,0000,0000,0000,00,  9.8,  7.4,085,1000,240,6.0
04,10,17,05,0000,0000,0000,00,  8.9,  6.3,083,1001,239,5.7
04,10,17,06,0000,0000,0000,00,  8.2,  5.9,085,1002,240,5.7
04,10,17,07,0073,0028,0045,00,  8.4,  5.7,083,1003,240,6.0
04,10,17,08,0198,0380,0071,00,  8.9,  5.1,077,1003,242,6.6
04,10,17,09,0330,0529,0082,00,  9.5,  4.3,069,1004,244,6.2
04,10,17,10,0432,0612,0088,00, 10.3,  3.7,063,1004,233,6.5
04,10,17,11,0487,0650,0090,01, 11.2,  3.1,057,1004,226,6.4
04,10,17,12,0482,0642,0089,03, 11.5,  2.6,054,1003,233,6.9
04,10,17,13,0419,0594,0085,04, 11.9,  2.0,050,1003,232,6.0
04,10,17,14,0300,0482,0075,05, 12.5,  1.5,046,1003,236,6.2
04,10,17,15,0185,0356,0067,05, 12.6,  1.2,045,1004,234,6.4
04,10,17,16,0070,0026,0043,04, 12.7,  1.4,046,1004,233,6.6
04,10,17,17,0000,0000,0000,05, 12.4,  2.3,049,1005,235,5.7
04,10,17,18,0000,0000,0000,06, 11.6,  2.9,054,1005,227,5.0
04,10,17,19,0000,0000,0000,00, 11.0,  3.2,058,1006,216,5.2
04,10,17,20,0000,0000,0000,00, 10.8,  3.5,060,1006,220,5.6
04,10,17,21,0000,0000,0000,00, 10.8,  3.4,060,1007,236,6.1
04,10,17,22,0000,0000,0000,00, 10.4,  3.6,062,1008,240,5.5
04,10,17,23,0000,0000,0000,00,  9.9,  3.8,065,1008,237,5.1
04,10,18,00,0000,0000,0000,00, 10.1,  3.6,064,1008,238,5.2
04,10,18,01,0000,0000,0000,00,  9.6,  3.5,065,1009,236,5.0
04,10,18,02,0000,0000,0000,00,  9.5,  3.1,064,1009,244,6.2
04,10,18,03,0000,0000,0000,00,  9.0,  3.2,066,1010,251,6.3
04,10,18,04,0000,0000,0000,00,  8.8,  3.2,068,1011,246,5.5
04,10,18,05,0000,0000,0000,00,  8.3,  3.3,070,1012,246,5.3
04,10,18,06,0000,0000,0000,00,  8.1,  3.6,073,1013,246,5.8
04,10,18,07,0071,0027,0044,00,  8.7,  4.2,073,1013,242,5.6
04,10,18,08,0194,0373,0071,00,  9.8,  4.7,070,1014,252,6.4
04,10,18,09,0326,0523,0082,00, 10.6,  4.3,064,1014,265,6.5
04,10,18,10,0427,0608,0088,00, 11.1,  3.6,060,1014,277,6.3
04,10,18,11,0482,0645,0090,00, 11.3,  3.5,058,1014,277,6.1
04,10,18,12,0481,0646,0090,00, 11.7,  3.4,056,1015,274,6.0
04,10,18,13,0425,0605,0088,00, 12.3,  3.8,056,1015,276,5.5
04,10,18,14,0322,0520,0082,00, 12.6,  4.1,056,1015,276,6.5
04,10,18,15,0190,0368,0070,00, 12.9,  4.2,055,1015,286,6.2
04,10,18,16,0068,0025,0043,00, 12.7,  3.6,053,1016,288,6.2
04,10,18,17,0000,0000,0000,00, 12.0,  3.7,056,1016,292,5.0
04,10,18,18,0000,0000,0000,00, 11.0,  4.0,061,1017,302,3.2
04,10,18,19,0000,0000,0000,06,  9.9,  4.3,067,1018,291,2.1
04,10,18,20,0000,0000,0000,10, 10.5,  5.7,072,1018,283,2.1
04,10,18,21,0000,0000,0000,07, 11.1,  4.7,064,1018,273,1.7
04,10,18,22,0000,0000,0000,08, 10.7,  4.8,067,1018,292,1.4
04,10,18,23,0000,0000,0000,10, 10.8,  5.2,068,1019,295,1.6
04,10,19,00,0000,0000,0000,10, 10.6,  6.1,073,1019,299,2.1
04,10,19,01,0000,0000,0000,09,  9.8,  6.9,082,1020,330,1.7
04,10,19,02,0000,0000,0000,10,  9.4,  7.6,088,1019,029,1.3
04,10,19,03,0000,0000,0000,10,  9.3,  7.9,091,1019,063,0.5
04,10,19,04,0000,0000,0000,10,  9.0,  8.0,093,1019,060,0.8
04,10,19,05,0000,0000,0000,10,  9.2,  7.9,091,1019,046,1.4
04,10,19,06,0000,0000,0000,10,  9.1,  7.8,091,1019,042,2.8
04,10,19,07,0017,0006,0011,10,  9.0,  7.7,092,1019,040,3.2
04,10,19,08,0134,0261,0049,08,  9.3,  7.9,091,1020,049,3.3
04,10,19,09,0080,0130,0020,10,  9.4,  8.0,091,1020,047,4.1
04,10,19,10,0184,0263,0038,09,  9.6,  8.3,091,1020,053,4.7
04,10,19,11,0119,0161,0022,10,  9.7,  8.4,091,1020,054,4.9
04,10,19,12,0119,0161,0022,10,  9.7,  8.6,093,1019,046,4.8
04,10,19,13,0105,0150,0022,10,  9.7,  8.6,092,1019,044,5.8
04,10,19,14,0079,0129,0020,10,  9.7,  8.5,092,1019,042,6.8
04,10,19,15,0046,0090,0017,10,  9.7,  8.6,092,1019,038,6.6
04,10,19,16,0016,0006,0011,10,  9.9,  8.3,089,1019,038,6.6
04,10,19,17,0000,0000,0000,10, 10.1,  8.6,090,1019,041,6.8
04,10,19,18,0000,0000,0000,10, 10.3,  8.4,088,1019,041,6.1
04,10,19,19,0000,0000,0000,10, 10.3,  7.9,085,1019,042,6.4
04,10,19,20,0000,0000,0000,10, 10.4,  7.9,084,1019,048,6.1
04,10,19,21,0000,0000,0000,10, 10.1,  7.6,084,1019,042,5.8
04,10,19,22,0000,0000,0000,10, 10.0,  7.5,084,1020,039,5.5
04,10,19,23,0000,0000,0000,10,  9.8,  7.3,084,1019,034,5.2
04,10,20,00,0000,0000,0000,09,  9.7,  7.3,084,1019,028,5.5
04,10,20,01,0000,0000,0000,10, 10.0,  7.3,083,1019,035,5.7
04,10,20,02,0000,0000,0000,00, 10.1,  7.2,082,1019,030,5.9
04,10,20,03,0000,0000,0000,00,  9.8,  6.7,081,1018,037,6.3
04,10,20,04,0000,0000,0000,00,  9.7,  6.6,080,1018,037,6.0
04,10,20,05,0000,0000,0000,09,  9.3,  6.2,080,1019,031,5.9
04,10,20,06,0000,0000,0000,00,  8.8,  6.1,083,1019,032,6.0
04,10,20,07,0053,0019,0034,07,  8.9,  6.3,084,1020,025,6.7
04,10,20,08,0187,0364,0070,00,  8.9,  6.1,082,1020,031,7.2
04,10,20,09,0317,0516,0082,00,  9.4,  5.9,078,1020,038,7.6
04,10,20,10,0333,0478,0070,07,  9.9,  5.3,073,1021,034,7.6
04,10,20,11,0471,0639,0089,00,  9.7,  5.4,074,1020,042,7.6
04,10,20,12,0470,0638,0089,00,  9.6,  5.2,074,1019,049,7.5
04,10,20,13,0180,0259,0038,09,  9.8,  4.8,071,1019,053,7.1
04,10,20,14,0235,0386,0061,07,  9.5,  5.1,073,1019,055,6.6
04,10,20,15,0181,0354,0069,00,  9.4,  5.2,075,1019,056,6.4
04,10,20,16,0063,0022,0041,00,  9.3,  5.4,076,1019,049,5.9
04,10,20,17,0000,0000,0000,00,  9.9,  5.7,075,1019,048,5.3
04,10,20,18,0000,0000,0000,00,  9.6,  5.5,075,1019,038,4.9
04,10,20,19,0000,0000,0000,02,  8.7,  5.3,079,1019,044,5.0
04,10,20,20,0000,0000,0000,00,  8.8,  5.1,077,1019,041,5.1
04,10,20,21,0000,0000,0000,00,  9.0,  5.4,078,1019,039,4.9
04,10,20,22,0000,0000,0000,00,  9.2,  5.1,075,1019,040,4.3
04,10,20,23,0000,0000,0000,00,  9.1,  5.1,076,1019,046,3.6
04,10,21,00,0000,0000,0000,00,  9.3,  5.4,076,1018,038,3.6
04,10,21,01,0000,0000,0000,10,  9.1,  5.1,076,1018,025,3.9
04,10,21,02,0000,0000,0000,10,  8.2,  5.2,081,1019,012,3.6
